event_id,ts,college_id,student_id,event_type,company,ctc_lpa,branch
COL-PN02-INT-000402,2026-05-28 09:17:18,COL-PN02,COL-PN02-S0311,interview_scheduled,Tarna Systems,,CSE
COL-PN02-APP-000212,2026-05-28 09:30:16,COL-PN02,COL-PN02-S0120,application_submitted,,,ECE
COL-DL01-INT-000327,2026-05-28 10:26:25,COL-DL01,COL-DL01-S0317,interview_scheduled,Northgate Retail,,Civil
COL-JP03-APP-000032,2026-05-28 10:32:29,COL-JP03,COL-JP03-S0028,application_submitted,,,IT
COL-PN02-INT-000492,2026-05-28 11:27:43,COL-PN02,COL-PN02-S0354,interview_completed,Sundeck Logistics,,ECE
COL-JP03-INT-000295,2026-05-28 11:31:27,COL-JP03,COL-JP03-S0110,interview_completed,Sundeck Logistics,,IT
COL-PN02-APP-000002,2026-05-28 11:39:05,COL-PN02,COL-PN02-S0017,application_submitted,,,CSE
COL-DL01-INT-000324,2026-05-28 13:20:42,COL-DL01,COL-DL01-S0250,interview_scheduled,Brightloom Analytics,,Civil
COL-DL01-INT-000405,2026-05-28 13:35:47,COL-DL01,COL-DL01-S0100,interview_scheduled,Quillhouse Media,,IT
COL-JP03-OFF-000373,2026-05-28 13:39:10,COL-JP03,COL-JP03-S0203,offer_extended,Tarna Systems,11.3,IT
COL-DL01-INT-000332,2026-05-28 16:10:45,COL-DL01,COL-DL01-S0364,interview_scheduled,Voltbase,,ECE
COL-BH04-APP-000004,2026-05-28 18:48:10,COL-BH04,COL-BH04-S0041,application_submitted,,,CSE
COL-PN02-INT-000408,2026-05-28 19:05:35,COL-PN02,COL-PN02-S0344,interview_completed,Paperlane HR Tech,,IT
COL-DL01-APP-000003,2026-05-28 19:26:12,COL-DL01,COL-DL01-S0276,application_submitted,,,IT
COL-PN02-APP-000227,2026-05-28 20:22:43,COL-PN02,COL-PN02-S0023,application_submitted,,,ECE
COL-PN02-INT-000472,2026-05-28 21:37:55,COL-PN02,COL-PN02-S0158,interview_completed,Argento Fintech,,Mech
COL-DL01-INT-000655,2026-05-28 22:28:05,COL-DL01,COL-DL01-S0185,interview_completed,Quillhouse Media,,IT
COL-DL01-APP-000220,2026-05-28 22:34:16,COL-DL01,COL-DL01-S0088,application_submitted,,,Mech
COL-JP03-INT-000264,2026-05-28 22:48:55,COL-JP03,COL-JP03-S0203,interview_scheduled,Quillhouse Media,,CSE
COL-BH04-APP-000077,2026-05-28 23:10:59,COL-BH04,COL-BH04-S0058,application_submitted,,,Civil
COL-PN02-INT-000267,2026-05-28 23:32:45,COL-PN02,COL-PN02-S0148,interview_scheduled,Brightloom Analytics,,Civil
COL-BH04-APP-000016,2026-05-29 00:22:24,COL-BH04,COL-BH04-S0168,application_submitted,,,Mech
COL-PN02-INT-000277,2026-05-29 00:44:16,COL-PN02,COL-PN02-S0005,interview_scheduled,Kelvin Manufacturing,,ECE
COL-DL01-PLA-000764,2026-05-29 01:02:36,COL-DL01,COL-DL01-S0287,placement_confirmed,Sundeck Logistics,13.2,CSE
COL-DL01-APP-000215,2026-05-29 01:41:03,COL-DL01,COL-DL01-S0173,application_submitted,,,Mech
COL-DL01-APP-000026,2026-05-29 02:24:06,COL-DL01,COL-DL01-S0114,application_submitted,,,IT
COL-KN05-INT-000184,2026-05-29 02:43:19,COL-KN05,COL-KN05-S0041,interview_completed,Sundeck Logistics,,Mech
COL-PN02-APP-000152,2026-05-29 03:00:14,COL-PN02,COL-PN02-S0288,application_submitted,,,Mech
COL-DL01-APP-000099,2026-05-29 03:03:05,COL-DL01,COL-DL01-S0252,application_submitted,,,Civil
COL-JP03-APP-000088,2026-05-29 03:29:27,COL-JP03,COL-JP03-S0163,application_submitted,,,IT
COL-DL01-INT-000667,2026-05-29 04:02:23,COL-DL01,COL-DL01-S0145,interview_completed,Quillhouse Media,,Mech
COL-DL01-INT-000442,2026-05-29 04:57:25,COL-DL01,COL-DL01-S0041,interview_scheduled,Brightloom Analytics,,CSE
COL-KN05-INT-000179,2026-05-29 05:36:16,COL-KN05,COL-KN05-S0044,interview_completed,Brightloom Analytics,,ECE
COL-PN02-INT-000406,2026-05-29 06:24:19,COL-PN02,COL-PN02-S0174,interview_completed,Tarna Systems,,Civil
COL-PN02-INT-000296,2026-05-29 06:27:01,COL-PN02,COL-PN02-S0100,interview_scheduled,Tarna Systems,,CSE
COL-DL01-INT-000592,2026-05-29 06:39:02,COL-DL01,COL-DL01-S0344,interview_completed,Northgate Retail,,Civil
COL-DL01-INT-000579,2026-05-29 06:46:39,COL-DL01,COL-DL01-S0030,interview_completed,Brightloom Analytics,,Mech
COL-PN02-OFF-000569,2026-05-29 06:49:20,COL-PN02,COL-PN02-S0039,offer_extended,Northgate Retail,10.0,Civil
COL-DL01-INT-000352,2026-05-29 07:10:00,COL-DL01,COL-DL01-S0353,interview_scheduled,Voltbase,,CSE
COL-PN02-APP-000027,2026-05-29 08:33:47,COL-PN02,COL-PN02-S0254,application_submitted,,,IT
COL-DL01-INT-000531,2026-05-29 08:39:33,COL-DL01,COL-DL01-S0037,interview_completed,Brightloom Analytics,,CSE
COL-DL01-APP-000127,2026-05-29 08:45:45,COL-DL01,COL-DL01-S0040,application_submitted,,,ECE
COL-PN02-APP-000020,2026-05-29 08:56:26,COL-PN02,COL-PN02-S0021,application_submitted,,,IT
COL-BH04-INT-000238,2026-05-29 09:39:13,COL-BH04,COL-BH04-S0024,interview_completed,Brightloom Analytics,,IT
COL-DL01-APP-000287,2026-05-29 10:06:38,COL-DL01,COL-DL01-S0206,application_submitted,,,Civil
COL-BH04-APP-000041,2026-05-29 10:22:57,COL-BH04,COL-BH04-S0106,application_submitted,,,Civil
COL-PN02-PLA-000594,2026-05-29 10:34:31,COL-PN02,COL-PN02-S0228,placement_confirmed,Sundeck Logistics,11.4,ECE
COL-PN02-INT-000441,2026-05-29 10:48:00,COL-PN02,COL-PN02-S0160,interview_completed,Ferrolytics,,Mech
COL-JP03-APP-000102,2026-05-29 11:08:27,COL-JP03,COL-JP03-S0213,application_submitted,,,CSE
COL-DL01-PLA-000785,2026-05-29 11:12:01,COL-DL01,COL-DL01-S0364,placement_confirmed,Voltbase,13.2,Mech
COL-JP03-INT-000270,2026-05-29 11:16:48,COL-JP03,COL-JP03-S0093,interview_scheduled,Tarna Systems,,Civil
COL-JP03-PLA-000396,2026-05-29 12:26:00,COL-JP03,COL-JP03-S0133,placement_confirmed,Sundeck Logistics,10.0,Mech
COL-PN02-APP-000125,2026-05-29 12:37:10,COL-PN02,COL-PN02-S0110,application_submitted,,,Mech
COL-PN02-INT-000469,2026-05-29 12:40:03,COL-PN02,COL-PN02-S0203,interview_completed,Kelvin Manufacturing,,Civil
COL-KN05-INT-000157,2026-05-29 12:55:17,COL-KN05,COL-KN05-S0089,interview_completed,Voltbase,,Mech
COL-DL01-APP-000174,2026-05-29 13:20:36,COL-DL01,COL-DL01-S0070,application_submitted,,,Mech
COL-PN02-APP-000099,2026-05-29 14:14:06,COL-PN02,COL-PN02-S0236,application_submitted,,,Civil
COL-JP03-INT-000277,2026-05-29 15:06:19,COL-JP03,COL-JP03-S0012,interview_completed,Argento Fintech,,ECE
COL-BH04-INT-000210,2026-05-29 15:11:08,COL-BH04,COL-BH04-S0048,interview_completed,Paperlane HR Tech,,IT
COL-JP03-INT-000215,2026-05-29 17:23:46,COL-JP03,COL-JP03-S0120,interview_scheduled,Northgate Retail,,CSE
COL-BH04-APP-000028,2026-05-29 17:26:12,COL-BH04,COL-BH04-S0037,application_submitted,,,Mech
COL-KN05-OFF-000202,2026-05-29 17:56:00,COL-KN05,COL-KN05-S0029,offer_extended,Ferrolytics,11.4,CSE
COL-BH04-APP-000027,2026-05-29 19:59:14,COL-BH04,COL-BH04-S0085,application_submitted,,,Civil
COL-PN02-INT-000417,2026-05-29 22:19:43,COL-PN02,COL-PN02-S0132,interview_completed,Tarna Systems,,ECE
COL-KN05-INT-000092,2026-05-29 22:46:45,COL-KN05,COL-KN05-S0101,interview_scheduled,Tarna Systems,,CSE
COL-BH04-APP-000112,2026-05-30 00:29:04,COL-BH04,COL-BH04-S0175,application_submitted,,,CSE
COL-BH04-INT-000247,2026-05-30 00:58:07,COL-BH04,COL-BH04-S0176,interview_completed,Ferrolytics,,Mech
COL-PN02-APP-000090,2026-05-30 01:36:51,COL-PN02,COL-PN02-S0359,application_submitted,,,IT
COL-PN02-APP-000177,2026-05-30 01:51:44,COL-PN02,COL-PN02-S0122,application_submitted,,,Civil
COL-KN05-INT-000099,2026-05-30 02:47:52,COL-KN05,COL-KN05-S0018,interview_scheduled,Ferrolytics,,ECE
COL-KN05-APP-000052,2026-05-30 03:06:37,COL-KN05,COL-KN05-S0115,application_submitted,,,ECE
COL-PN02-APP-000184,2026-05-30 04:20:31,COL-PN02,COL-PN02-S0116,application_submitted,,,Civil
COL-DL01-PLA-000776,2026-05-30 04:53:37,COL-DL01,COL-DL01-S0261,placement_confirmed,Tarna Systems,8.1,Mech
COL-KN05-APP-000025,2026-05-30 06:02:21,COL-KN05,COL-KN05-S0036,application_submitted,,,CSE
COL-BH04-APP-000074,2026-05-30 06:08:43,COL-BH04,COL-BH04-S0183,application_submitted,,,Civil
COL-PN02-APP-000173,2026-05-30 06:14:14,COL-PN02,COL-PN02-S0290,application_submitted,,,Mech
COL-PN02-INT-000355,2026-05-30 06:52:10,COL-PN02,COL-PN02-S0366,interview_scheduled,Brightloom Analytics,,ECE
COL-PN02-OFF-000572,2026-05-30 07:02:39,COL-PN02,COL-PN02-S0322,offer_extended,Quillhouse Media,10.8,Civil
COL-DL01-INT-000583,2026-05-30 07:18:56,COL-DL01,COL-DL01-S0051,interview_completed,Argento Fintech,,Civil
COL-KN05-INT-000172,2026-05-30 08:53:10,COL-KN05,COL-KN05-S0118,interview_completed,Quillhouse Media,,IT
COL-KN05-INT-000130,2026-05-30 09:35:25,COL-KN05,COL-KN05-S0118,interview_scheduled,Paperlane HR Tech,,IT
COL-BH04-APP-000086,2026-05-30 09:38:52,COL-BH04,COL-BH04-S0090,application_submitted,,,IT
COL-DL01-INT-000393,2026-05-30 09:43:40,COL-DL01,COL-DL01-S0257,interview_scheduled,Ferrolytics,,ECE
COL-JP03-INT-000176,2026-05-30 10:01:46,COL-JP03,COL-JP03-S0015,interview_scheduled,Paperlane HR Tech,,Mech
COL-BH04-APP-000038,2026-05-30 10:18:33,COL-BH04,COL-BH04-S0119,application_submitted,,,ECE
COL-JP03-INT-000335,2026-05-30 10:47:57,COL-JP03,COL-JP03-S0162,interview_completed,Brightloom Analytics,,Mech
COL-DL01-INT-000417,2026-05-30 11:26:53,COL-DL01,COL-DL01-S0393,interview_scheduled,Argento Fintech,,Mech
COL-DL01-OFF-000679,2026-05-30 12:45:34,COL-DL01,COL-DL01-S0150,offer_extended,Brightloom Analytics,3.7,ECE
COL-BH04-INT-000176,2026-05-30 13:42:14,COL-BH04,COL-BH04-S0115,interview_scheduled,Ferrolytics,,ECE
COL-DL01-APP-000091,2026-05-30 14:04:03,COL-DL01,COL-DL01-S0277,application_submitted,,,IT
COL-BH04-INT-000220,2026-05-30 16:49:19,COL-BH04,COL-BH04-S0015,interview_completed,Brightloom Analytics,,IT
COL-JP03-OFF-000359,2026-05-30 17:46:39,COL-JP03,COL-JP03-S0012,offer_extended,Sundeck Logistics,9.6,CSE
COL-BH04-APP-000050,2026-05-30 18:07:43,COL-BH04,COL-BH04-S0146,application_submitted,,,Mech
COL-JP03-INT-000290,2026-05-30 18:37:22,COL-JP03,COL-JP03-S0234,interview_completed,Voltbase,,Mech
COL-DL01-APP-000028,2026-05-30 18:44:00,COL-DL01,COL-DL01-S0018,application_submitted,,,ECE
COL-JP03-INT-000228,2026-05-30 18:44:13,COL-JP03,COL-JP03-S0162,interview_scheduled,Quillhouse Media,,IT
COL-DL01-INT-000484,2026-05-30 19:03:32,COL-DL01,COL-DL01-S0079,interview_scheduled,Tarna Systems,,ECE
COL-KN05-OFF-000209,2026-05-30 19:24:35,COL-KN05,COL-KN05-S0149,offer_extended,Northgate Retail,7.2,Mech
COL-BH04-INT-000218,2026-05-30 19:25:32,COL-BH04,COL-BH04-S0029,interview_completed,Tarna Systems,,Civil
COL-JP03-INT-000284,2026-05-30 19:59:16,COL-JP03,COL-JP03-S0205,interview_completed,Northgate Retail,,Mech
COL-PN02-INT-000520,2026-05-30 20:27:51,COL-PN02,COL-PN02-S0236,interview_completed,Ferrolytics,,CSE
COL-BH04-INT-000251,2026-05-30 21:24:23,COL-BH04,COL-BH04-S0073,interview_completed,Quillhouse Media,,CSE
COL-DL01-OFF-000728,2026-05-30 21:43:14,COL-DL01,COL-DL01-S0383,offer_extended,Quillhouse Media,9.1,Mech
COL-DL01-APP-000126,2026-05-30 21:55:23,COL-DL01,COL-DL01-S0032,application_submitted,,,IT
COL-JP03-APP-000001,2026-05-30 22:04:33,COL-JP03,COL-JP03-S0243,application_submitted,,,Mech
COL-BH04-INT-000240,2026-05-30 22:54:59,COL-BH04,COL-BH04-S0160,interview_completed,Tarna Systems,,ECE
COL-BH04-APP-000003,2026-05-31 00:22:40,COL-BH04,COL-BH04-S0050,application_submitted,,,Civil
COL-DL01-OFF-000699,2026-05-31 01:03:53,COL-DL01,COL-DL01-S0208,offer_extended,Paperlane HR Tech,5.6,CSE
COL-PN02-PLA-000608,2026-05-31 01:09:13,COL-PN02,COL-PN02-S0028,placement_confirmed,Tarna Systems,5.0,IT
COL-JP03-APP-000017,2026-05-31 01:42:06,COL-JP03,COL-JP03-S0184,application_submitted,,,ECE
COL-DL01-INT-000532,2026-05-31 04:26:13,COL-DL01,COL-DL01-S0252,interview_completed,Northgate Retail,,CSE
COL-DL01-INT-000368,2026-05-31 05:04:57,COL-DL01,COL-DL01-S0270,interview_scheduled,Quillhouse Media,,Civil
COL-PN02-OFF-000564,2026-05-31 05:59:55,COL-PN02,COL-PN02-S0111,offer_extended,Ferrolytics,6.0,ECE
COL-KN05-INT-000106,2026-05-31 06:37:28,COL-KN05,COL-KN05-S0128,interview_scheduled,Brightloom Analytics,,Civil
COL-PN02-INT-000425,2026-05-31 09:03:36,COL-PN02,COL-PN02-S0093,interview_completed,Sundeck Logistics,,Civil
COL-PN02-APP-000058,2026-05-31 09:22:01,COL-PN02,COL-PN02-S0280,application_submitted,,,Mech
COL-JP03-INT-000337,2026-05-31 09:44:16,COL-JP03,COL-JP03-S0119,interview_completed,Brightloom Analytics,,IT
COL-DL01-PLA-000771,2026-05-31 09:44:54,COL-DL01,COL-DL01-S0056,placement_confirmed,Ferrolytics,7.5,Civil
COL-KN05-INT-000107,2026-05-31 10:20:15,COL-KN05,COL-KN05-S0070,interview_scheduled,Ferrolytics,,IT
COL-KN05-APP-000020,2026-05-31 10:22:53,COL-KN05,COL-KN05-S0046,application_submitted,,,Civil
COL-DL01-APP-000034,2026-05-31 10:47:40,COL-DL01,COL-DL01-S0379,application_submitted,,,CSE
COL-PN02-APP-000210,2026-05-31 10:56:22,COL-PN02,COL-PN02-S0169,application_submitted,,,ECE
COL-PN02-INT-000289,2026-05-31 11:01:52,COL-PN02,COL-PN02-S0111,interview_scheduled,Tarna Systems,,ECE
COL-DL01-INT-000471,2026-05-31 11:17:20,COL-DL01,COL-DL01-S0334,interview_scheduled,Brightloom Analytics,,Civil
COL-PN02-APP-000054,2026-05-31 12:00:43,COL-PN02,COL-PN02-S0198,application_submitted,,,IT
COL-KN05-APP-000000,2026-05-31 13:13:43,COL-KN05,COL-KN05-S0007,application_submitted,,,Mech
COL-PN02-INT-000461,2026-05-31 13:27:02,COL-PN02,COL-PN02-S0359,interview_completed,Kelvin Manufacturing,,IT
COL-KN05-INT-000169,2026-05-31 13:31:28,COL-KN05,COL-KN05-S0121,interview_completed,Argento Fintech,,CSE
COL-DL01-INT-000427,2026-05-31 13:44:32,COL-DL01,COL-DL01-S0086,interview_scheduled,Sundeck Logistics,,CSE
COL-DL01-APP-000271,2026-05-31 14:20:58,COL-DL01,COL-DL01-S0404,application_submitted,,,CSE
COL-DL01-APP-000000,2026-05-31 14:53:33,COL-DL01,COL-DL01-S0179,application_submitted,,,ECE
COL-DL01-INT-000411,2026-05-31 16:34:00,COL-DL01,COL-DL01-S0329,interview_scheduled,Kelvin Manufacturing,,ECE
COL-PN02-INT-000458,2026-05-31 16:50:28,COL-PN02,COL-PN02-S0378,interview_completed,Brightloom Analytics,,Mech
COL-PN02-APP-000131,2026-05-31 17:19:33,COL-PN02,COL-PN02-S0311,application_submitted,,,ECE
COL-BH04-APP-000008,2026-05-31 18:04:31,COL-BH04,COL-BH04-S0045,application_submitted,,,IT
COL-KN05-INT-000161,2026-05-31 19:20:30,COL-KN05,COL-KN05-S0137,interview_completed,Brightloom Analytics,,Mech
COL-DL01-APP-000031,2026-05-31 19:58:55,COL-DL01,COL-DL01-S0074,application_submitted,,,CSE
COL-PN02-APP-000028,2026-05-31 20:00:44,COL-PN02,COL-PN02-S0284,application_submitted,,,IT
COL-KN05-INT-000111,2026-05-31 20:56:12,COL-KN05,COL-KN05-S0110,interview_scheduled,Tarna Systems,,ECE
COL-BH04-APP-000072,2026-05-31 21:09:16,COL-BH04,COL-BH04-S0137,application_submitted,,,CSE
COL-JP03-APP-000095,2026-05-31 21:17:05,COL-JP03,COL-JP03-S0036,application_submitted,,,Mech
COL-BH04-INT-000193,2026-05-31 21:48:27,COL-BH04,COL-BH04-S0133,interview_scheduled,Ferrolytics,,IT
COL-BH04-APP-000081,2026-05-31 21:55:44,COL-BH04,COL-BH04-S0029,application_submitted,,,Civil
COL-PN02-APP-000180,2026-05-31 22:44:48,COL-PN02,COL-PN02-S0002,application_submitted,,,Civil
COL-KN05-INT-000150,2026-05-31 22:55:26,COL-KN05,COL-KN05-S0119,interview_completed,Sundeck Logistics,,Civil
COL-KN05-APP-000059,2026-06-01 00:27:17,COL-KN05,COL-KN05-S0124,application_submitted,,,CSE
COL-KN05-APP-000071,2026-06-01 01:03:07,COL-KN05,COL-KN05-S0012,application_submitted,,,Civil
COL-DL01-APP-000108,2026-06-01 01:57:03,COL-DL01,COL-DL01-S0282,application_submitted,,,ECE
COL-KN05-OFF-000203,2026-06-01 02:07:35,COL-KN05,COL-KN05-S0044,offer_extended,Paperlane HR Tech,11.1,IT
COL-PN02-INT-000258,2026-06-01 05:07:35,COL-PN02,COL-PN02-S0365,interview_scheduled,Paperlane HR Tech,,CSE
COL-PN02-INT-000261,2026-06-01 05:09:52,COL-PN02,COL-PN02-S0221,interview_scheduled,Argento Fintech,,ECE
COL-PN02-INT-000500,2026-06-01 05:23:21,COL-PN02,COL-PN02-S0068,interview_completed,Voltbase,,Mech
COL-JP03-APP-000047,2026-06-01 05:26:24,COL-JP03,COL-JP03-S0017,application_submitted,,,Civil
COL-PN02-INT-000256,2026-06-01 05:37:31,COL-PN02,COL-PN02-S0328,interview_scheduled,Kelvin Manufacturing,,CSE
COL-DL01-INT-000421,2026-06-01 06:46:09,COL-DL01,COL-DL01-S0030,interview_scheduled,Brightloom Analytics,,ECE
COL-DL01-INT-000437,2026-06-01 08:04:47,COL-DL01,COL-DL01-S0377,interview_scheduled,Voltbase,,IT
COL-DL01-APP-000115,2026-06-01 08:11:45,COL-DL01,COL-DL01-S0164,application_submitted,,,IT
COL-DL01-INT-000557,2026-06-01 08:24:09,COL-DL01,COL-DL01-S0315,interview_completed,Paperlane HR Tech,,Civil
COL-JP03-APP-000012,2026-06-01 08:34:20,COL-JP03,COL-JP03-S0204,application_submitted,,,Civil
COL-DL01-APP-000285,2026-06-01 10:13:16,COL-DL01,COL-DL01-S0120,application_submitted,,,ECE
COL-DL01-APP-000211,2026-06-01 10:14:45,COL-DL01,COL-DL01-S0271,application_submitted,,,CSE
COL-DL01-APP-000211,2026-06-01 10:14:45,COL-DL01,COL-DL01-S0271,application_submitted,,,CSE
COL-DL01-APP-000280,2026-06-01 10:54:41,COL-DL01,COL-DL01-S0021,application_submitted,,,ECE
COL-DL01-APP-000265,2026-06-01 11:24:34,COL-DL01,COL-DL01-S0090,application_submitted,,,Mech
COL-DL01-INT-000574,2026-06-01 11:32:03,COL-DL01,COL-DL01-S0110,interview_completed,Kelvin Manufacturing,,Civil
COL-JP03-APP-000006,2026-06-01 11:33:08,COL-JP03,COL-JP03-S0189,application_submitted,,,Mech
COL-JP03-INT-000287,2026-06-01 11:33:34,COL-JP03,COL-JP03-S0098,interview_completed,Kelvin Manufacturing,,IT
COL-PN02-APP-000068,2026-06-01 12:48:22,COL-PN02,COL-PN02-S0348,application_submitted,,,Civil
COL-DL01-APP-000258,2026-06-01 12:56:23,COL-DL01,COL-DL01-S0133,application_submitted,,,Mech
COL-PN02-APP-000116,2026-06-01 13:26:58,COL-PN02,COL-PN02-S0043,application_submitted,,,Mech
COL-JP03-INT-000311,2026-06-01 15:06:06,COL-JP03,COL-JP03-S0117,interview_completed,Paperlane HR Tech,,IT
COL-PN02-APP-000224,2026-06-01 19:43:27,COL-PN02,COL-PN02-S0128,application_submitted,,,Mech
COL-DL01-APP-000167,2026-06-01 19:47:21,COL-DL01,COL-DL01-S0136,application_submitted,,,Civil
COL-PN02-APP-000031,2026-06-01 20:49:20,COL-PN02,COL-PN02-S0041,application_submitted,,,IT
COL-PN02-APP-000080,2026-06-01 21:07:46,COL-PN02,COL-PN02-S0340,application_submitted,,,Civil
COL-PN02-INT-000525,2026-06-01 21:38:41,COL-PN02,COL-PN02-S0030,interview_completed,Argento Fintech,,ECE
COL-JP03-INT-000276,2026-06-01 21:45:15,COL-JP03,COL-JP03-S0243,interview_completed,Paperlane HR Tech,,CSE
COL-DL01-INT-000510,2026-06-01 21:48:03,COL-DL01,COL-DL01-S0206,interview_completed,Tarna Systems,,IT
COL-DL01-APP-000077,2026-06-01 23:19:31,COL-DL01,COL-DL01-S0176,application_submitted,,,CSE
COL-PN02-APP-000009,2026-06-01 23:38:41,COL-PN02,COL-PN02-S0345,application_submitted,,,Civil
COL-JP03-APP-000115,2026-06-02 00:16:04,COL-JP03,COL-JP03-S0260,application_submitted,,,IT
COL-DL01-APP-000308,2026-06-02 00:24:30,COL-DL01,COL-DL01-S0180,application_submitted,,,CSE
COL-KN05-INT-000103,2026-06-02 00:29:40,COL-KN05,COL-KN05-S0008,interview_scheduled,Brightloom Analytics,,ECE
COL-PN02-APP-000084,2026-06-02 03:02:58,COL-PN02,COL-PN02-S0076,application_submitted,,,Mech
COL-BH04-APP-000030,2026-06-02 03:05:22,COL-BH04,COL-BH04-S0016,application_submitted,,,Mech
COL-DL01-INT-000609,2026-06-02 04:04:35,COL-DL01,COL-DL01-S0217,interview_completed,Tarna Systems,,ECE
COL-JP03-OFF-000375,2026-06-02 04:27:37,COL-JP03,COL-JP03-S0140,offer_extended,Paperlane HR Tech,4.9,ECE
COL-JP03-INT-000326,2026-06-02 05:21:10,COL-JP03,COL-JP03-S0041,interview_completed,Brightloom Analytics,,Mech
COL-DL01-APP-000082,2026-06-02 05:35:37,COL-DL01,COL-DL01-S0335,application_submitted,,,IT
COL-DL01-APP-000282,2026-06-02 06:03:53,COL-DL01,COL-DL01-S0023,application_submitted,,,Mech
COL-KN05-APP-000033,2026-06-02 06:28:10,COL-KN05,COL-KN05-S0029,application_submitted,,,CSE
COL-DL01-INT-000607,2026-06-02 06:35:09,COL-DL01,COL-DL01-S0057,interview_completed,Brightloom Analytics,,Civil
COL-PN02-PLA-000584,2026-06-02 06:49:20,COL-PN02,COL-PN02-S0039,placement_confirmed,Northgate Retail,10.0,Civil
COL-DL01-INT-000665,2026-06-02 07:02:33,COL-DL01,COL-DL01-S0374,interview_completed,Sundeck Logistics,,Civil
COL-JP03-INT-000275,2026-06-02 07:14:21,COL-JP03,COL-JP03-S0040,interview_completed,Voltbase,,ECE
COL-DL01-INT-000534,2026-06-02 07:15:51,COL-DL01,COL-DL01-S0372,interview_completed,Quillhouse Media,,Mech
COL-BH04-INT-000200,2026-06-02 07:20:20,COL-BH04,COL-BH04-S0108,interview_completed,Paperlane HR Tech,,CSE
COL-PN02-APP-000147,2026-06-02 07:39:02,COL-PN02,COL-PN02-S0256,application_submitted,,,ECE
COL-JP03-INT-000195,2026-06-02 08:05:07,COL-JP03,COL-JP03-S0131,interview_scheduled,Brightloom Analytics,,CSE
COL-BH04-INT-000141,2026-06-02 08:32:13,COL-BH04,COL-BH04-S0145,interview_scheduled,Tarna Systems,,ECE
COL-JP03-INT-000338,2026-06-02 08:53:26,COL-JP03,COL-JP03-S0241,interview_completed,Northgate Retail,,Mech
COL-KN05-INT-000143,2026-06-02 09:08:14,COL-KN05,COL-KN05-S0096,interview_scheduled,Argento Fintech,,Civil
COL-DL01-INT-000538,2026-06-02 09:38:00,COL-DL01,COL-DL01-S0337,interview_completed,Argento Fintech,,Mech
COL-BH04-APP-000115,2026-06-02 09:58:42,COL-BH04,COL-BH04-S0141,application_submitted,,,Mech
COL-DL01-INT-000586,2026-06-02 10:20:05,COL-DL01,COL-DL01-S0188,interview_completed,Argento Fintech,,IT
COL-JP03-INT-000207,2026-06-02 12:02:13,COL-JP03,COL-JP03-S0199,interview_scheduled,Paperlane HR Tech,,Civil
COL-PN02-INT-000364,2026-06-02 12:02:24,COL-PN02,COL-PN02-S0377,interview_scheduled,Northgate Retail,,IT
COL-BH04-INT-000235,2026-06-02 12:23:23,COL-BH04,COL-BH04-S0142,interview_completed,Brightloom Analytics,,Civil
COL-JP03-INT-000340,2026-06-02 12:27:48,COL-JP03,COL-JP03-S0139,interview_completed,Kelvin Manufacturing,,Civil
COL-DL01-PLA-000777,2026-06-02 12:53:44,COL-DL01,COL-DL01-S0030,placement_confirmed,Northgate Retail,3.5,CSE
COL-KN05-APP-000043,2026-06-02 12:55:28,COL-KN05,COL-KN05-S0041,application_submitted,,,IT
COL-DL01-INT-000601,2026-06-02 15:36:24,COL-DL01,COL-DL01-S0389,interview_completed,Paperlane HR Tech,,IT
COL-PN02-INT-000333,2026-06-02 16:02:57,COL-PN02,COL-PN02-S0373,interview_scheduled,Tarna Systems,,CSE
COL-JP03-PLA-000384,2026-06-02 17:46:39,COL-JP03,COL-JP03-S0012,placement_confirmed,Sundeck Logistics,9.6,IT
COL-KN05-INT-000090,2026-06-02 18:50:49,COL-KN05,COL-KN05-S0001,interview_scheduled,Sundeck Logistics,,IT
COL-BH04-INT-000246,2026-06-02 18:52:23,COL-BH04,COL-BH04-S0112,interview_completed,Northgate Retail,,ECE
COL-DL01-APP-000261,2026-06-02 19:26:22,COL-DL01,COL-DL01-S0031,application_submitted,,,IT
COL-JP03-APP-000013,2026-06-02 19:56:57,COL-JP03,COL-JP03-S0090,application_submitted,,,CSE
COL-PN02-APP-000041,2026-06-02 20:05:25,COL-PN02,COL-PN02-S0084,application_submitted,,,ECE
COL-PN02-APP-000235,2026-06-02 20:30:37,COL-PN02,COL-PN02-S0071,application_submitted,,,Mech
COL-PN02-APP-000111,2026-06-02 20:36:53,COL-PN02,COL-PN02-S0221,application_submitted,,,ECE
COL-DL01-INT-000517,2026-06-02 20:45:17,COL-DL01,COL-DL01-S0291,interview_completed,Northgate Retail,,IT
COL-DL01-APP-000185,2026-06-02 20:54:14,COL-DL01,COL-DL01-S0287,application_submitted,,,IT
